0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301
ship,-0.59911,0.26343,-0.35255,0.59049,-0.17051,0.41711000000000004,-0.6714600000000001,-0.40531,0.039266,-0.27738,0.18598,-0.12418,-0.35944,-0.15225,0.22605999999999998,-0.17853,0.15621,0.013105,-0.17761,0.20031,-0.19128,-0.12046,-0.60236,-0.063502,-0.40803,0.039748,0.33401,0.21785,0.27895,0.36111,0.198,0.26458000000000004,0.1056,0.16837,-0.13622,-0.44061999999999996,0.037757,-0.54342,0.032525,-0.25963,-0.21279,0.083636,0.24409,-0.10587,0.10389000000000001,0.0040839,0.039488999999999996,0.22569,0.11938,-0.33054,0.2554,0.097322,-0.29429,0.16423,-0.17517,-0.11429,0.12788,0.0010407,0.13784000000000002,0.22945,0.077401,-0.14985,0.06046699999999999,-0.46581999999999996,-0.091449,-0.087007,-0.5945199999999999,0.057062,-0.23540999999999998,-0.17564000000000002,0.25477,0.29698,-0.065059,-0.039833,-0.13943,0.20017000000000001,0.57967,0.20016,-0.35858,-0.31094,0.27004,-0.039103,-0.42156000000000005,0.19858,-0.59642,-0.47563,0.24705,0.7659100000000001,0.16815,-0.3274,0.23779,-0.09893099999999999,0.34895,0.041879,0.63438,0.45952,-0.024703,-0.049837,-0.11982999999999999,-0.054528,0.076486,-0.17196,-0.15765,-0.35436,0.19215,0.1221,-0.65096,-0.30437,-0.6018600000000001,0.18453,0.27016999999999997,-0.25045,-0.13881,-0.033105,0.28549,-0.61087,-0.19729000000000002,0.10675,-0.0027102,0.17724,-0.13746,-0.14501,-0.18399000000000001,-0.13380999999999998,-0.08357300000000001,-0.22374000000000002,-0.42036,-0.064765,0.35765,0.38001,0.070923,0.4066,-0.17997,0.59251,0.030438,0.034783,0.095945,-0.36066,0.015841,0.12741,-0.027561000000000002,0.20906,0.54276,-0.14067000000000002,-0.39623,-0.016219,0.12962,-0.074485,-0.017376,-0.21168,0.47089,-0.33613000000000004,-0.17033,0.026182999999999998,-0.16530999999999998,-0.24168,-0.016447999999999997,-0.40032,0.25969000000000003,-0.31042,-0.65732,-0.10757,-0.1291,0.001013,0.23985,-0.23173000000000002,-0.52642,-0.35026999999999997,-0.0090337,0.20171,0.024666,-0.04437,0.15815,-0.22218000000000002,0.10811,0.15097,0.42496000000000006,-0.16680999999999999,0.15302000000000002,-0.3994,0.34605,0.26935,0.006949200000000001,-0.51018,-0.21808000000000002,0.38806,0.10264000000000001,0.12753,0.38808000000000004,-0.047932999999999996,0.069526,-0.42333000000000004,-0.08313200000000001,0.035355000000000004,-0.031511000000000004,-0.25046999999999997,0.26794,-0.20745999999999998,-0.33046,-0.31128,0.12312000000000001,0.28247,-0.29607,0.42887,-0.27304,-0.10102,-0.10059,-0.0088005,0.2823,0.024125999999999998,0.42355,0.085259,0.66185,-0.29649000000000003,-0.25176,0.21236,-0.38989,-0.29013,0.2066,0.06690800000000001,0.20459000000000002,0.1127,-0.23843000000000003,0.049742,0.016901,0.36985999999999997,0.17809,-0.28773000000000004,0.082415,0.035102999999999995,0.16457,-0.19574,-0.1218,-0.23091,-0.16976,0.031195999999999998,-0.36564,0.3486,0.019328,-0.48431,0.13228,0.26438,0.50425,-0.19122,-0.58886,-0.48062,-0.45219,-0.30896999999999997,-0.02814,0.22096,0.42456000000000005,-0.35412,-0.1975,0.34016,0.24784,-0.053541,-0.10999,-0.54135,-0.017262,-0.069948,-0.13985999999999998,-0.087052,-0.42253,-0.72963,-0.19704000000000002,0.25685,0.14895999999999998,-0.012421,0.15261,-0.30023,0.17853,-0.18761,0.074312,0.44451,-0.80925,-0.23626999999999998,0.23626999999999998,0.56524,0.60069,0.31064,-0.23163000000000003,-0.3428,-0.13888,0.21650999999999998,0.07328,0.25805,0.032917,0.05413099999999999,-0.15491,-0.14239000000000002,0.13432,-0.5615,-0.24276,0.10496,-0.34614,-0.35924,-0.35895,-0.069728,-0.34215999999999996,0.35641999999999996,
horse,0.1438,0.12435999999999998,0.12465,0.11634000000000001,-0.049427,0.13524,-0.2014,0.10637,0.089167,0.18281,-0.10147,0.196,-0.011233,-0.15456,0.34131999999999996,0.087671,-0.15025,0.035733999999999995,0.1303,0.19877,0.01026,-0.33453,-0.5253399999999999,0.20387,-0.20382999999999998,-0.18904,-0.17015,0.19854000000000002,0.053078,0.26153000000000004,0.33228,0.40676999999999996,-0.33075,0.12426,0.095704,0.14374,-0.24968,-0.17355,0.15453,0.63155,0.032188,-0.13460999999999998,-0.15965,-0.41978999999999994,-0.02634,0.19111,-0.35248,-0.1251,0.097105,-0.17334000000000002,0.29175999999999996,0.019437,-0.44167,0.21958000000000003,-0.32983,0.48951999999999996,0.35051,-0.14198,0.23296,0.49485,0.081437,-0.47603999999999996,-0.079354,-0.17219,0.17515,-0.13940999999999998,-0.25001,0.18353,0.14199,0.020878,0.045986,0.12744,0.4719,-0.49401999999999996,0.12426,-0.30155,0.61779,0.48099,-0.15467999999999998,-0.012532999999999999,0.10515999999999999,-0.089915,0.29773,0.012499,-0.59385,0.54542,0.048523000000000004,0.12686,0.46237,0.3258,-0.26502,-0.44626000000000005,0.25877,0.14420999999999998,0.019418,0.24366999999999997,-0.17952,0.043927999999999995,-0.4013,0.46602,-0.25235,-0.0077251,-0.28483,-0.053526,-0.15341,0.28513,-0.10221000000000001,0.46248,-0.056558000000000004,0.052289999999999996,-0.14970999999999998,0.23103,-0.1695,-0.056521,-0.044879,0.12892,0.081817,0.16772,-0.10805999999999999,0.023533000000000002,0.33657,-0.0045819,0.32418,0.58665,-0.10599000000000001,0.15303,0.22248,-0.14265,0.49031,-0.025028,-0.16812,0.22956999999999997,-0.01901,0.088448,-0.092549,0.08875599999999999,0.26578,-0.1822,-0.26424000000000003,0.37651,-0.27283,0.39284,0.2048,0.14114000000000002,-0.057127,0.15758,-0.038263,0.32284,-0.14923,0.10808,0.18408,-0.018156,-0.41047,0.11742000000000001,-0.1829,0.2811,0.10962000000000001,0.19529000000000002,0.44736000000000004,-0.61611,-0.28686999999999996,-0.063253,-0.19502,0.21711,0.54068,-0.099125,0.18359,0.19873,0.51153,-0.026547,0.047805,-0.33788,-0.23375,0.022877,-0.10875,0.52678,-0.16066,0.22743000000000002,0.23213000000000003,0.057002,-0.12395,-0.54933,-0.12209,-0.15965,-0.11664000000000001,0.022183,0.1072,-0.17406,0.10250999999999999,0.44337,-0.27063000000000004,-0.13122999999999999,-0.1648,0.16947,-0.46888,0.064217,-0.12804000000000001,-0.017353999999999998,-0.22929000000000002,-0.08984099999999999,-0.20094,0.0041288,-0.26852,0.059179999999999996,-0.51461,-0.32583,-0.12424,-0.17078,0.17663,-0.28108,0.35338,0.29694,0.17823,-0.02103,0.049616,-0.20440999999999998,-0.35616,-0.13064,-0.20770999999999998,0.19021,-0.38774000000000003,-0.23219,-0.043861000000000004,0.11900000000000001,-0.40615999999999997,0.08519199999999999,0.28010999999999997,0.2274,-0.11747,0.029258,-0.085833,0.045022,0.41026,-0.16388,0.41777,0.32304,0.043843,0.14731,0.13388,0.0543,-0.012694,0.13560999999999998,0.077705,0.25686,-0.13299,0.07433300000000001,-0.18016,-0.06390900000000001,-0.0049161000000000005,-0.019112,0.040553,-0.44361000000000006,0.087421,-0.14487,-0.16804000000000002,-0.017773,-0.1223,-0.40328,0.35894000000000004,0.057076,0.17603,-0.11215,0.18208,-0.27665,-0.29757,0.10275,-0.11381,0.23829,0.1459,0.05789299999999999,-0.10984000000000001,0.19639,-0.086239,-0.084249,0.20875,-0.6674,0.21313000000000001,0.16882,-0.16849,0.22279000000000002,0.37923,0.01825,-0.057436,0.017609,0.19956,-0.22719,-0.015953,0.51063,-0.27169,-0.14296,0.11394000000000001,-0.26263000000000003,0.094264,-0.18338,-0.42413999999999996,0.35781,-0.40292,0.25115,0.37928,0.25835,
dog,0.19083,0.065282,-0.26465,0.11757000000000001,-0.28956,0.098984,-0.32181,-0.27679000000000004,0.072732,0.21486,-0.065308,0.17848,0.12327,-0.31839,0.21547,-0.18137999999999999,-0.013028999999999999,-0.076652,0.0043791,-0.0053426,0.28255,-0.04027,-0.3265,-0.18132,0.2396,-0.0015806,-0.11625,0.17114000000000001,0.29568,0.21059,0.37243000000000004,0.075459,-0.07608,-0.17010999999999998,0.22723000000000002,-0.034283999999999995,-0.12251,-0.24276,-0.0033694000000000003,0.35631,-0.014193,-0.17565999999999998,0.025879000000000003,0.23394,0.14237,0.31281,0.12284,-0.2689,0.157,0.11625999999999999,0.086337,0.19307,-0.25144,0.09417400000000001,-0.005679699999999999,0.41143,0.41341000000000006,-0.32283,0.10962999999999999,0.35649000000000003,0.028923,-0.36036999999999997,0.16095,0.09283,-0.020297,-0.26669,0.25275,0.19916,-0.028537,0.11632999999999999,0.25918,-0.28496,0.11494000000000001,-0.37263,-0.22344,0.15158,0.20357,0.37799999999999995,-0.28565999999999997,-0.099053,0.038159,-0.31521,0.096536,-0.25665,0.061173000000000005,0.15872999999999998,-0.39491,0.33005999999999996,0.47139,0.23006,4.7565e-05,-0.065095,0.12047000000000001,-0.19384,0.27395,-5.768e-05,-0.25384,-0.16552999999999998,-0.47913,0.062247000000000004,0.12553,-0.29764,-0.091895,0.050407,-0.14737999999999998,-0.061842999999999995,-0.014091999999999999,0.23917,0.20768000000000003,0.17240999999999998,-0.027756,-0.11868,-0.20675,-0.15717,-0.022924,-0.016982,0.2153,-0.49361000000000005,0.019408,0.011691,0.08252899999999999,-0.13947,0.26889,0.38933,0.11702,0.28647,0.27144,0.3166,0.30898000000000003,0.23876999999999998,-0.19923,0.22674,-0.11387,0.29445,0.040964999999999994,-0.0201,0.083845,0.049759,-0.37744,0.28037,0.099089,0.28553,0.24158000000000002,0.44448999999999994,-0.34167,0.21106999999999998,0.027957,-0.26059,0.30444,0.38547,-0.011501,0.15258,-0.33638,0.054402,-0.18534,0.17321,-0.091289,-0.092462,0.24856999999999999,-0.17104,-0.071494,0.34757,-0.44733999999999996,-0.13155,-0.00029966,-0.0010785,0.009452200000000001,0.043495,0.25981,0.15367999999999998,-0.22894,-0.38845999999999997,-0.19119,0.12154000000000001,0.11874000000000001,0.31175,-0.23321,-0.205,0.1364,-0.15422,-0.31583,-0.45399999999999996,0.40108,-0.20065,0.012388,-0.18864,-0.11024,-0.26553000000000004,0.10344,0.54484,0.014496,-0.31781,-0.20949,0.26126,-0.43256999999999995,-0.19532,-0.17705,-0.14515999999999998,-0.44121000000000005,-0.21661,-0.10137,0.22169,0.09550299999999999,0.16577,-0.17706,-0.25324,-0.15005,-0.33146,-0.2829,-0.28176,0.38221,-0.20048,0.14992,0.011568,0.20405,-0.054298,-0.10175,-0.14784,-0.20378,-0.031528,-0.25997,-0.15582000000000001,-0.33471999999999996,0.45353000000000004,-0.39242,-0.12339000000000001,-0.20720999999999998,0.29162,-0.11094000000000001,0.42158999999999996,0.068438,-0.097242,0.14375,-0.20389000000000002,0.018583000000000002,0.44613,-0.25042,0.046029,-0.046916,-0.086965,-0.18162,0.26523,0.19693,0.17798,-0.2622,0.014805,-0.013308,-0.092347,-0.020534999999999998,0.095261,0.053204999999999995,-0.26888,-0.32491,0.13117,0.27215,-0.074799,0.043493000000000004,-0.5494100000000001,0.2463,0.0079618,0.44391,0.23019,0.19137,-0.28542,-0.29572,-0.08053099999999999,-0.01083,-0.030164999999999997,0.0099977,-0.18972,-0.23506,0.2137,-0.022882,-0.061634,0.039061,-0.23975,0.20139,-0.08013200000000001,0.055597,0.05989,0.34245,-0.032367,0.25544,0.44595,0.1133,-0.20008,0.23563,0.13326,-0.43943000000000004,-0.29521,-0.029299000000000002,-0.35536999999999996,0.46142,-0.10947,-0.28796,0.22494,0.0070217,0.25265,0.30453,0.20472,
bird,-0.41777,-0.15666,0.19029000000000001,0.31994,-0.20382999999999998,0.19795,0.059997,0.076568,-0.053854,-0.19475,0.51573,0.27287,0.14209000000000002,-0.090007,-0.030672,-0.10265999999999999,-0.066815,-0.13706,0.09385,0.36635999999999996,0.25163,0.37099,-0.021845,0.10226,-0.20875,-0.040141,0.31486,-0.1294,-0.06829500000000001,0.20726999999999998,-0.22901,0.30611,-0.33104,-0.052086,0.1833,0.15604,0.39531,-0.22439,0.36776,0.065183,-0.048504000000000005,-0.15699000000000002,-0.040639999999999996,0.046289,0.11563,0.062763,0.10445,-0.38500999999999996,0.33333,0.19375,0.23038000000000003,0.12380999999999999,-0.21975999999999998,0.080627,0.04286,0.29721,-0.042655,0.031887,0.29046,0.65153,0.35825999999999997,-0.32836,0.18011,-0.076758,-0.17274,0.08710599999999999,-0.12722,0.19301,0.11803,0.11880999999999999,0.017613,-0.29861,0.25822,-0.63398,-0.21193,0.24973,0.3,0.64,0.017284,0.099843,8.834e-05,0.06385700000000001,0.21065,0.42726000000000003,0.3614,-0.13746,-0.28595,0.35256,0.30234,0.08796699999999999,0.15850999999999998,0.17801,-0.048362,-0.043715,0.12492,0.09109400000000001,0.085496,0.029026,-0.4077,-0.0071811999999999996,0.17128,0.29541,-0.043474,0.019558000000000002,-0.12659,-0.010593,-0.059936,0.070158,-0.28696,-0.035522000000000005,-0.47276999999999997,-0.034292,-0.043227999999999996,-0.39118,-0.081573,-0.30418,0.11599000000000001,-0.2483,-0.22882,0.15708,0.15685,-0.046130000000000004,0.05636,0.31516,0.22791999999999998,0.31824,-0.11757000000000001,-0.18498,0.059029,0.50429,-0.18933,0.27675,0.11044000000000001,0.089937,0.16075,0.27235,-0.28355,-0.035456,-0.50978,-0.066162,0.09712799999999999,0.1534,0.28743,0.12120999999999998,-0.19549,0.35457,-0.35641,-0.54172,0.53276,0.072915,0.21356,-0.23890999999999998,0.26638,-0.34975,-0.10907,0.3057,-0.072291,-0.24748,-0.045594,-0.27288,0.038623000000000005,0.044860000000000004,-0.12385999999999998,-0.11478,-0.015907,-0.33802,-0.30207,-0.058699,0.60983,-0.14247,-0.25611,0.11692000000000001,-0.050875,-0.47381999999999996,-0.23783,0.23976999999999998,-0.14012,-0.0097696,-0.1613,0.098764,0.021319,-0.19769,0.19289,0.06416799999999999,0.30449,-0.40393,0.114,0.043091000000000004,0.15487,-0.18142,0.35757,-0.096739,0.42845,-0.0029313000000000004,-0.029644,-0.24458000000000002,0.11865999999999999,0.095644,-0.0229,-0.18879,-0.0043641999999999995,0.38764,-0.24754,0.22782,0.10987000000000001,-0.53113,0.18019000000000002,0.061207000000000004,0.1423,-0.4128,0.23378000000000002,-0.2556,0.20489000000000002,-0.30203,0.026833,-0.12634,-0.044976999999999996,-0.26075,-0.24469000000000002,-0.079326,-0.40966,0.40621999999999997,-0.49267,0.47218999999999994,-0.35386999999999996,0.046974,-0.47765,0.20344,-0.38214000000000004,-0.13616,0.2642,0.15825999999999998,-0.36537,0.053439999999999994,0.022537,0.040405,-0.27869,-0.095843,0.08731599999999999,0.21955999999999998,-0.23823000000000003,0.16363,-0.020052,-0.11400999999999999,-0.0014309000000000001,-0.040626999999999996,0.17294,-0.30976,-0.29884,0.062936,0.019149,-0.61888,0.3447,0.024737000000000002,0.41186999999999996,0.0099149,-0.09229,-0.029406,0.10965,0.12261,0.063814,0.13038,0.030941000000000003,-0.40023000000000003,-0.12465999999999999,-0.18708,-0.068397,0.24911999999999998,0.27076999999999996,-0.34408,-0.16225,0.5041100000000001,0.1383,-0.024683,0.0027978,-0.45318,0.036882,-0.051986000000000004,-0.41273999999999994,0.19274000000000002,0.39300999999999997,0.30787,-0.026831999999999998,-0.14809,0.23008,-0.16293,0.42056000000000004,0.21984,-0.33926999999999996,-0.20599,-0.6327,0.041198,0.075688,0.12562,-0.14934,-0.34749,0.2261,0.39939,0.3754,0.24031,
cat,-0.13819,0.14029,-0.32621,0.11624000000000001,-0.19805999999999999,0.45526000000000005,0.21281999999999998,-0.51256,0.033657,0.15429,0.15162,-0.0029573,0.19644,-0.17595999999999998,0.28147,-0.09141200000000001,0.07636,-0.43859,0.19801,0.28139000000000003,0.0098646,0.51562,-0.41693,0.10776,0.35226999999999997,0.024383000000000002,-0.074379,0.26591,0.33723000000000003,0.47339,0.26984,0.23394,0.11665999999999999,-0.22180999999999998,0.18746,-0.10135,-0.06492200000000001,-0.042677,0.06377200000000001,-0.027752,-0.11039000000000002,-0.26154,-0.22353,-0.036962,0.12765,0.51871,-0.081972,-0.39103000000000004,0.16349,-0.29408,0.092915,-0.059598000000000005,-0.092276,-0.34925,0.31540999999999997,0.37776,0.009489299999999999,-0.42358,0.075348,0.19263,0.20815999999999998,-0.47312,0.093752,0.21431999999999998,-0.06130700000000001,-0.3775,0.12458,-0.028288,-0.12738,0.047164,-0.051377,-0.34661,0.24864,-0.41215,-0.39386,0.026905000000000002,-0.16849,0.34931,-0.37351,0.11903,-0.068579,0.012468,0.1888,0.3691,0.35854,0.11405,-0.16632,0.047209,0.2411,0.063058,0.12129000000000001,-0.19446,0.34581,0.14375,0.10722000000000001,0.15282,-0.27862,-0.25031,-0.25842,0.049456,0.17654,0.08437599999999999,-0.24789,0.12528,0.040818,-0.23331999999999997,0.21916,0.0074206,0.25913,-0.19499,0.20469,-0.029883999999999997,-0.31735,-0.052204999999999994,0.047866000000000006,-0.15472,0.095325,-0.19528,0.15135,-0.13524,-0.040558,-0.14007999999999998,0.05160599999999999,0.24009,0.15522,0.12882000000000002,0.5193300000000001,0.028130000000000002,0.31076,0.49046000000000006,-0.29581,0.14854,-0.254,0.30761,0.027035000000000003,-0.10625,0.14662,-0.16817000000000001,-0.44123999999999997,0.30776,0.10013,0.095489,0.19842,0.10874,-0.07159199999999999,0.14575,-0.0067681,-0.19304000000000002,-0.0187,0.28813,-0.13184,-0.26388,-0.4517,-0.1305,0.14559,0.088929,0.25648000000000004,-0.11048,-0.014246,0.29999000000000003,0.126,0.032165,-0.28104,0.1633,0.11995,-0.20676,-0.1545,-0.23289,0.10893,0.13557,-0.05545800000000001,-0.49742,-0.12647,-0.08595,0.16605999999999999,-0.027086000000000002,-0.083551,-0.36655,0.048247000000000005,-0.20720999999999998,-0.1777,-0.28471,0.48608999999999997,-0.31947,-0.062953,-0.010116,0.038717,-0.067381,0.045205,0.43663,-0.0084704,-0.35777,-0.042211,0.34748,-0.35006,-0.51097,-0.45637,-0.31961,-0.7623800000000001,-0.16869,0.1167,0.095706,0.10855999999999999,0.03732,0.015512,-0.65527,-0.012158,-0.60952,-0.21599000000000002,-0.26515,0.19935,-0.23711999999999997,0.19560999999999998,-0.12777,0.23010999999999998,-0.084971,0.35431,-0.020814,-0.22624,-0.14007,-0.071543,-0.21259,-0.53688,0.24775999999999998,-0.13496,-0.087008,-0.14576,-0.025546,0.14818,0.2405,0.13467,0.25503000000000003,-0.047867,-0.044016,0.051306,0.36854000000000003,-0.24258000000000002,0.16638,-0.06702899999999999,0.28324,-0.074401,0.42498,0.30606,0.33625,-0.022731,0.013619999999999998,-0.23895,0.25478,-0.21216,0.53798,0.11896,-0.27881,-0.52389,0.26504,0.11864000000000001,-0.24554,0.20203,-0.078157,0.29883000000000004,-0.23010999999999998,-0.018775,0.046398,0.068638,-0.22223,-0.40365999999999996,-0.044699,0.079847,0.028033,0.06943400000000001,-0.0824,-0.20310999999999998,-0.07375,0.38142,-0.41379,0.016848,-0.59965,-0.015879,-0.25764000000000004,0.36564,0.26507,0.3624,0.074287,0.32372,0.14594000000000001,0.40075,0.081177,0.026123,0.20561,-0.44548000000000004,-0.14114000000000002,0.15185,-0.32703000000000004,0.10269,-0.053309,-0.068975,-0.006616400000000001,-0.066738,0.27319,0.52003,-0.0087214,
truck,-0.049757,-0.24886999999999998,0.07734500000000001,0.38045,-0.50517,-0.2074,-0.018878,-0.58745,-0.070497,0.073769,-0.058383000000000004,0.53633,0.07857,-0.2499,0.12021,0.13484000000000002,-0.12637,0.1042,-0.13637,0.3953,-0.021741999999999997,-0.35511,-0.29217,-0.29293,0.045441,0.10944000000000001,-0.23210999999999998,0.041861,-0.19065,0.10274000000000001,0.074635,0.081039,-0.33269,0.05993,-0.1194,0.22063000000000002,-0.13308,-0.52331,0.2287,0.087301,-0.18813,-0.042058,-0.10563,0.17904,0.24768,0.59024,0.14117000000000002,-0.078954,0.3937,-0.19866,0.22361,0.0049172,-0.076363,0.12847,-0.12437000000000001,0.20347,0.6352399999999999,0.3165,0.38674000000000003,0.40913,0.12029000000000001,-0.050814,0.28245,-0.079965,-0.15975999999999999,-0.084161,-0.25954,0.19807,0.015505000000000001,-0.006236,-0.10624000000000001,0.18192,0.07080399999999999,0.05011,-0.31899,0.016246,-0.29543,0.083941,-0.36993000000000004,0.21921,-0.10567,0.07073099999999999,-0.47102,-0.3328,-0.28558,0.013836000000000001,-0.1192,0.33812,0.49951999999999996,-0.0093303,-0.203,-0.20039,-0.045926999999999996,0.22161,0.058739,0.13735999999999998,-0.16971,-0.13759000000000002,-0.25246999999999997,-0.22757,-0.20277,-0.17144,0.051102999999999996,-0.27242,0.35863,0.034372,-0.25439,0.22678,-0.25319,0.22913000000000003,-0.12924000000000002,-0.18284,-0.47805,0.013925,0.35905,0.066837,0.5969,0.12941,-0.58937,0.049686,0.26065,0.24783000000000002,0.17265,0.1286,0.14817,-0.24263,0.1336,-0.07711900000000001,0.3114,0.1141,0.37255,0.28678000000000003,-0.21294000000000002,0.38344,-0.24641,0.5283,-0.033974000000000004,-0.038961,-0.26746,0.25445,0.06677999999999999,0.15725999999999998,0.12791,-0.16152,-0.17722000000000002,0.23144,-0.058557000000000005,-0.21823,-0.083968,0.068288,-0.048156,-0.10135,-0.23600000000000002,-0.3603,0.13574,0.35598,0.11672,-0.60845,-0.10507000000000001,-0.3546,-0.19809000000000002,-0.18375,-0.40313000000000004,0.3481,0.21825999999999998,-0.13221,-0.33142,0.025478,-0.023577,-0.06414299999999999,-0.08519600000000001,0.05184,-0.26225,-0.42685,-0.36532,0.52123,0.2744,-0.10407999999999999,0.1695,-0.23876,0.0029722,-0.14323,-0.13959000000000002,-0.17781,-0.13508,-0.23915,0.063792,-0.13662,0.055089,0.19625,0.17312,-0.16882,0.08838,0.20304,-0.014407,-0.16709000000000002,0.027471,-0.17310999999999999,-0.31029,-0.14934,-0.083892,0.364,0.24984,-0.4923,-0.31940999999999997,-0.31442,-0.37678,0.029666,0.57033,-0.0017087,0.46658999999999995,0.10515,-0.31353000000000003,0.2041,-0.5505399999999999,-0.2174,-0.50803,-0.39371,0.056511,0.37616,-0.18261,-0.038581,0.015269999999999999,0.40976999999999997,-0.071288,-0.074301,0.15225999999999998,0.23155,0.022305000000000002,0.11897999999999999,-0.13912,-0.20506999999999997,0.12942,-0.11198,-0.1754,0.11825,0.13003,0.09185399999999999,0.08356799999999999,0.050087,0.043258,0.5975600000000001,0.35879,0.32286,-0.39516999999999997,0.048813999999999996,-0.17594,-0.13849,-0.23026999999999997,-0.077711,0.033854,0.019975,-0.27262,-0.15905999999999998,0.007322100000000001,-0.27259,0.053874,-0.5564600000000001,-0.0047925,0.026345999999999998,0.1353,0.16415,0.0025762,-0.13121,-0.36015,-0.2015,-0.12495,-0.37024,0.21444000000000002,-0.064014,-0.20228,-0.055402999999999994,-0.1717,0.40216999999999997,-0.73085,-0.32385,0.36801999999999996,0.26331,0.19159,-0.15461,0.053280999999999995,0.00035232,0.047223,-0.25447,0.091052,0.60144,-0.27846,-0.010282,-0.32111999999999996,0.076253,0.17620999999999998,-0.24478000000000003,0.27135,-0.04676,0.16474,0.08794099999999999,-0.024036000000000002,0.46263000000000004,-0.33616,0.11398,
